PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.73,0.86,0.72,0.84,0.94,1,0.522326290568504
0.82,0.86,0.69,0.87,0.98,0.98,0.529494209416551
0.81,0.8,0.75,0.84,0.98,1,0.587210320038688
0.71,0.89,0.71,0.87,0.98,0.98,0.485088741608841
0.69,0.81,0.64,0.89,0.96,1,0.473343162711977
0.71,0.86,0.76,0.84,0.96,1,0.528356844807189
0.78,0.86,0.72,0.85,0.98,1,0.536458377450441
0.69,0.85,0.73,0.87,0.98,1,0.499954924136273
0.69,0.81,0.72,0.82,0.94,0.98,0.530345357417766
0.71,0.85,0.75,0.91,0.96,1,0.498698143035826
0.7,0.83,0.75,0.88,0.96,1,0.513874403830095
0.67,0.87,0.7,0.85,0.96,1,0.483764724361082
0.78,0.9,0.68,0.85,0.96,1,0.509122411374825
0.63,0.88,0.73,0.92,0.96,0.98,0.447434380597122
0.71,0.87,0.73,0.89,0.94,1,0.493937121430632
0.75,0.85,0.7,0.88,0.96,1,0.50877242838201
0.76,0.87,0.67,0.91,0.96,0.98,0.481277617183893
0.76,0.83,0.74,0.9,0.94,0.98,0.522424348182137
0.72,0.83,0.75,0.93,0.96,1,0.500804074788058
0.7,0.83,0.68,0.84,1,1,0.504881480884166
0.82,0.85,0.8,0.86,0.96,0.98,0.576780049736916
0.63,0.85,0.76,0.84,0.96,1,0.500307078866596
0.7,0.92,0.67,0.86,0.98,1,0.465017816310206
0.69,0.85,0.72,0.88,0.96,1,0.492830749972795
0.76,0.78,0.6,0.92,0.96,1,0.48388596371726
0.8,0.82,0.74,0.88,0.96,1,0.552732455625611
0.76,0.9,0.73,0.86,0.94,1,0.515171065786979
0.71,0.81,0.63,0.85,0.96,1,0.494079178438089
0.74,0.88,0.76,0.92,0.96,1,0.499732618207778
0.77,0.88,0.66,0.88,0.98,1,0.492284559057452
0.78,0.84,0.71,0.88,0.96,1,0.527190020372283
0.75,0.86,0.69,0.89,0.96,1,0.497930378761178
0.65,0.91,0.76,0.85,0.98,1,0.483971694381845
0.72,0.81,0.69,0.91,0.98,1,0.494094828453951
0.66,0.85,0.61,0.88,0.96,1,0.442873688537032
0.67,0.83,0.75,0.89,0.96,1,0.498111399236202
0.73,0.82,0.73,0.89,0.98,1,0.517051350365987
0.71,0.83,0.71,0.86,0.96,0.98,0.509163624433775
0.8,0.84,0.64,0.89,0.96,1,0.506054009319396
0.73,0.79,0.67,0.93,0.94,1,0.490237768237374
0.71,0.86,0.71,0.91,0.96,0.98,0.479375398632648
0.74,0.88,0.67,0.83,0.98,1,0.504777297883824
0.77,0.86,0.7,0.87,0.94,1,0.517756671943125
0.72,0.8,0.8,0.91,0.96,1,0.536636018442042
0.71,0.84,0.76,0.91,0.94,0.98,0.503059193153041
0.8,0.82,0.68,0.85,0.94,1,0.545502013158048
0.66,0.86,0.68,0.87,0.96,1,0.468144075092338
0.69,0.83,0.71,0.89,0.94,1,0.492210523089825
0.67,0.9,0.7,0.88,0.94,0.98,0.461018171137131
0.7,0.89,0.74,0.86,1,0.98,0.495111836244296
0.73,0.82,0.71,0.88,0.96,0.98,0.511823113068273
0.69,0.78,0.73,0.93,0.96,1,0.498708802152832
0.72,0.84,0.72,0.9,0.94,1,0.499844886327759
0.66,0.81,0.73,0.84,0.94,1,0.515761414384109
0.7,0.9,0.75,0.87,0.96,1,0.495019335424284
0.72,0.83,0.68,0.88,0.94,1,0.49728874814679
0.72,0.91,0.65,0.83,0.98,1,0.480182307633021
0.72,0.87,0.7,0.81,0.98,1,0.519883287362441
0.75,0.8,0.68,0.85,0.96,1,0.532289254071542
0.74,0.86,0.66,0.89,0.98,1,0.48334877011221
0.75,0.9,0.69,0.84,0.94,1,0.505805482038705
0.81,0.83,0.69,0.87,0.96,1,0.539703111024239
0.76,0.93,0.69,0.88,0.94,1,0.484229758718964
0.66,0.78,0.73,0.76,0.94,1,0.567152912208516
0.72,0.75,0.72,0.87,0.96,1,0.544382434825679
0.74,0.89,0.68,0.89,0.96,1,0.481403528521737
0.74,0.82,0.77,0.9,0.94,1,0.531628141779743
0.77,0.88,0.66,0.88,0.94,1,0.493219928814011
0.75,0.86,0.69,0.89,0.98,1,0.497460444961736
0.8,0.79,0.67,0.9,0.94,0.98,0.526975434943755
0.65,0.84,0.7,0.87,0.96,0.98,0.474901854344292
0.71,0.84,0.68,0.89,0.96,1,0.485674230776151
0.75,0.85,0.71,0.86,0.98,1,0.520333201088308
0.66,0.83,0.69,0.87,0.96,1,0.48110716175074
0.72,0.86,0.6,0.88,0.98,1,0.458835503147642
0.71,0.85,0.64,0.94,0.96,1,0.450316986471677
0.75,0.87,0.76,0.9,0.94,1,0.515051036380884
0.73,0.77,0.75,0.93,0.96,1,0.524554536933633
0.74,0.83,0.74,0.87,0.98,1,0.529745907171382
0.75,0.83,0.65,0.84,0.98,0.98,0.511433637522525
0.73,0.88,0.61,0.95,0.98,1,0.435591547174862
0.85,0.91,0.69,0.87,0.96,0.98,0.524309950447351
0.73,0.81,0.79,0.85,1,1,0.560106725939383
0.73,0.91,0.73,0.89,0.98,1,0.487986284029377
0.78,0.87,0.61,0.94,0.96,1,0.4600822749916
0.66,0.85,0.73,0.91,0.98,1,0.472746238347044
0.72,0.78,0.69,0.9,0.98,1,0.508262863459591
0.82,0.84,0.64,0.92,0.96,1,0.501366946899786
0.76,0.78,0.66,0.89,0.94,1,0.518570798920292
0.79,0.89,0.78,0.86,0.96,1,0.546720674007217
0.72,0.86,0.67,0.87,0.98,1,0.487139326279541
0.7,0.85,0.69,0.85,0.96,1,0.498426357883666
0.74,0.78,0.72,0.84,0.94,0.98,0.55280851827481
